AudioName,AudioPath,label
HC_I1_0071,data/audios/HC_I1_0071.wav,0
HC_ACAMPADA_0071,data/audios/HC_ACAMPADA_0071.wav,0
HC_A1_0072,data/audios/HC_A1_0072.wav,0
HC_E2_0072,data/audios/HC_E2_0072.wav,0
HC_O1_0072,data/audios/HC_O1_0072.wav,0
HC_PERRO_0072,data/audios/HC_PERRO_0072.wav,0
HC_BURRO_0072,data/audios/HC_BURRO_0072.wav,0
HC_CALLE_0072,data/audios/HC_CALLE_0072.wav,0
HC_I2_0072,data/audios/HC_I2_0072.wav,0
HC_MANGA_0072,data/audios/HC_MANGA_0072.wav,0
HC_PETACA_BLANCA_0072,data/audios/HC_PETACA_BLANCA_0072.wav,0
HC_A2_0072,data/audios/HC_A2_0072.wav,0
HC_PIDIO_0072,data/audios/HC_PIDIO_0072.wav,0
HC_ABLANDADA_0072,data/audios/HC_ABLANDADA_0072.wav,0
HC_I1_0072,data/audios/HC_I1_0072.wav,0
HC_GANGA_0072,data/audios/HC_GANGA_0072.wav,0
HC_ACAMPADA_0072,data/audios/HC_ACAMPADA_0072.wav,0
HC_O2_0072,data/audios/HC_O2_0072.wav,0
HC_SOMBRA_0072,data/audios/HC_SOMBRA_0072.wav,0
HC_CARMEN_0072,data/audios/HC_CARMEN_0072.wav,0
HC_U1_0072,data/audios/HC_U1_0072.wav,0
HC_BARBAS_0072,data/audios/HC_BARBAS_0072.wav,0
HC_PATATA_BLANDA_0072,data/audios/HC_PATATA_BLANDA_0072.wav,0
HC_TOMAS_0072,data/audios/HC_TOMAS_0072.wav,0
HC_PAN_VINO_0072,data/audios/HC_PAN_VINO_0072.wav,0
HC_DIABLO_0072,data/audios/HC_DIABLO_0072.wav,0
HC_BARBAS_0073,data/audios/HC_BARBAS_0073.wav,0
HC_PATATA_BLANDA_0073,data/audios/HC_PATATA_BLANDA_0073.wav,0
HC_E2_0073,data/audios/HC_E2_0073.wav,0
HC_PAN_VINO_0073,data/audios/HC_PAN_VINO_0073.wav,0
HC_A2_0073,data/audios/HC_A2_0073.wav,0
HC_O1_0073,data/audios/HC_O1_0073.wav,0
HC_CARMEN_0073,data/audios/HC_CARMEN_0073.wav,0
HC_A1_0073,data/audios/HC_A1_0073.wav,0
HC_PETACA_BLANCA_0073,data/audios/HC_PETACA_BLANCA_0073.wav,0
HC_I2_0073,data/audios/HC_I2_0073.wav,0
HC_GANGA_0073,data/audios/HC_GANGA_0073.wav,0
HC_TOMAS_0073,data/audios/HC_TOMAS_0073.wav,0
HC_PIDIO_0073,data/audios/HC_PIDIO_0073.wav,0
HC_DIABLO_0073,data/audios/HC_DIABLO_0073.wav,0
HC_O2_0073,data/audios/HC_O2_0073.wav,0
HC_PERRO_0073,data/audios/HC_PERRO_0073.wav,0
HC_MANGA_0073,data/audios/HC_MANGA_0073.wav,0
HC_U1_0073,data/audios/HC_U1_0073.wav,0
HC_ACAMPADA_0073,data/audios/HC_ACAMPADA_0073.wav,0
HC_I1_0073,data/audios/HC_I1_0073.wav,0
HC_BURRO_0073,data/audios/HC_BURRO_0073.wav,0
HC_ABLANDADA_0073,data/audios/HC_ABLANDADA_0073.wav,0
HC_PIDIO_0074,data/audios/HC_PIDIO_0074.wav,0
HC_A2_0074,data/audios/HC_A2_0074.wav,0
HC_A1_0074,data/audios/HC_A1_0074.wav,0
HC_O2_0074,data/audios/HC_O2_0074.wav,0
HC_ABLANDADA_0074,data/audios/HC_ABLANDADA_0074.wav,0
HC_U1_0074,data/audios/HC_U1_0074.wav,0
HC_CALLE_0074,data/audios/HC_CALLE_0074.wav,0
HC_I1_0074,data/audios/HC_I1_0074.wav,0
HC_O1_0074,data/audios/HC_O1_0074.wav,0
HC_E2_0074,data/audios/HC_E2_0074.wav,0
HC_ACAMPADA_0074,data/audios/HC_ACAMPADA_0074.wav,0
HC_SOMBRA_0074,data/audios/HC_SOMBRA_0074.wav,0
HC_BARBAS_0074,data/audios/HC_BARBAS_0074.wav,0
HC_MANGA_0074,data/audios/HC_MANGA_0074.wav,0
HC_PETACA_BLANCA_0074,data/audios/HC_PETACA_BLANCA_0074.wav,0
HC_TOMAS_0074,data/audios/HC_TOMAS_0074.wav,0
HC_BURRO_0074,data/audios/HC_BURRO_0074.wav,0
HC_CARMEN_0074,data/audios/HC_CARMEN_0074.wav,0
HC_PAN_VINO_0074,data/audios/HC_PAN_VINO_0074.wav,0
HC_PATATA_BLANDA_0074,data/audios/HC_PATATA_BLANDA_0074.wav,0
HC_DIABLO_0074,data/audios/HC_DIABLO_0074.wav,0
HC_PATAKA_0074,data/audios/HC_PATAKA_0074.wav,0
HC_GANGA_0074,data/audios/HC_GANGA_0074.wav,0
HC_PERRO_0074,data/audios/HC_PERRO_0074.wav,0
HC_ABLANDADA_0075,data/audios/HC_ABLANDADA_0075.wav,0
HC_CARMEN_0075,data/audios/HC_CARMEN_0075.wav,0
HC_PIDIO_0075,data/audios/HC_PIDIO_0075.wav,0
HC_PAN_VINO_0075,data/audios/HC_PAN_VINO_0075.wav,0
HC_PATATA_BLANDA_0075,data/audios/HC_PATATA_BLANDA_0075.wav,0
HC_TOMAS_0075,data/audios/HC_TOMAS_0075.wav,0
HC_I1_0075,data/audios/HC_I1_0075.wav,0
HC_O2_0075,data/audios/HC_O2_0075.wav,0
HC_PERRO_0075,data/audios/HC_PERRO_0075.wav,0
HC_A2_0075,data/audios/HC_A2_0075.wav,0
HC_GANGA_0075,data/audios/HC_GANGA_0075.wav,0
HC_A1_0075,data/audios/HC_A1_0075.wav,0
HC_DIABLO_0075,data/audios/HC_DIABLO_0075.wav,0
HC_CALLE_0075,data/audios/HC_CALLE_0075.wav,0
HC_SOMBRA_0075,data/audios/HC_SOMBRA_0075.wav,0
HC_MANGA_0075,data/audios/HC_MANGA_0075.wav,0
HC_O1_0075,data/audios/HC_O1_0075.wav,0
HC_ACAMPADA_0075,data/audios/HC_ACAMPADA_0075.wav,0
HC_BURRO_0075,data/audios/HC_BURRO_0075.wav,0
HC_U1_0075,data/audios/HC_U1_0075.wav,0
HC_BARBAS_0075,data/audios/HC_BARBAS_0075.wav,0
HC_E2_0075,data/audios/HC_E2_0075.wav,0
HC_PETACA_BLANCA_0075,data/audios/HC_PETACA_BLANCA_0075.wav,0
HC_BARBAS_0076,data/audios/HC_BARBAS_0076.wav,0
HC_U1_0076,data/audios/HC_U1_0076.wav,0
HC_TOMAS_0076,data/audios/HC_TOMAS_0076.wav,0
HC_E2_0076,data/audios/HC_E2_0076.wav,0
HC_I1_0076,data/audios/HC_I1_0076.wav,0
HC_CARMEN_0076,data/audios/HC_CARMEN_0076.wav,0
HC_MANGA_0076,data/audios/HC_MANGA_0076.wav,0
HC_PERRO_0076,data/audios/HC_PERRO_0076.wav,0
HC_PATATA_BLANDA_0076,data/audios/HC_PATATA_BLANDA_0076.wav,0
HC_O1_0076,data/audios/HC_O1_0076.wav,0
HC_PETACA_BLANCA_0076,data/audios/HC_PETACA_BLANCA_0076.wav,0
HC_ACAMPADA_0076,data/audios/HC_ACAMPADA_0076.wav,0
HC_DIABLO_0076,data/audios/HC_DIABLO_0076.wav,0
HC_ABLANDADA_0076,data/audios/HC_ABLANDADA_0076.wav,0
HC_A2_0076,data/audios/HC_A2_0076.wav,0
HC_SOMBRA_0076,data/audios/HC_SOMBRA_0076.wav,0
HC_PAN_VINO_0076,data/audios/HC_PAN_VINO_0076.wav,0
HC_CALLE_0076,data/audios/HC_CALLE_0076.wav,0
HC_BURRO_0076,data/audios/HC_BURRO_0076.wav,0
HC_A1_0076,data/audios/HC_A1_0076.wav,0
HC_GANGA_0076,data/audios/HC_GANGA_0076.wav,0
HC_PIDIO_0076,data/audios/HC_PIDIO_0076.wav,0
HC_I2_0076,data/audios/HC_I2_0076.wav,0
HC_O2_0076,data/audios/HC_O2_0076.wav,0
HC_PERRO_0080,data/audios/HC_PERRO_0080.wav,0
HC_O1_0080,data/audios/HC_O1_0080.wav,0
HC_ACAMPADA_0080,data/audios/HC_ACAMPADA_0080.wav,0
HC_GANGA_0080,data/audios/HC_GANGA_0080.wav,0
HC_A2_0080,data/audios/HC_A2_0080.wav,0
HC_A1_0080,data/audios/HC_A1_0080.wav,0
HC_PETACA_BLANCA_0080,data/audios/HC_PETACA_BLANCA_0080.wav,0
HC_CALLE_0080,data/audios/HC_CALLE_0080.wav,0
HC_PATATA_BLANDA_0080,data/audios/HC_PATATA_BLANDA_0080.wav,0
HC_U1_0080,data/audios/HC_U1_0080.wav,0
HC_PIDIO_0080,data/audios/HC_PIDIO_0080.wav,0
HC_SOMBRA_0080,data/audios/HC_SOMBRA_0080.wav,0
HC_BURRO_0080,data/audios/HC_BURRO_0080.wav,0
HC_DIABLO_0080,data/audios/HC_DIABLO_0080.wav,0
HC_I1_0080,data/audios/HC_I1_0080.wav,0
HC_PAN_VINO_0080,data/audios/HC_PAN_VINO_0080.wav,0
HC_BARBAS_0080,data/audios/HC_BARBAS_0080.wav,0
HC_TOMAS_0080,data/audios/HC_TOMAS_0080.wav,0
HC_O2_0080,data/audios/HC_O2_0080.wav,0
HC_I2_0080,data/audios/HC_I2_0080.wav,0
HC_ABLANDADA_0080,data/audios/HC_ABLANDADA_0080.wav,0
HC_E2_0080,data/audios/HC_E2_0080.wav,0
HC_CARMEN_0080,data/audios/HC_CARMEN_0080.wav,0
HC_MANGA_0080,data/audios/HC_MANGA_0080.wav,0
HC_PAN_VINO_0081,data/audios/HC_PAN_VINO_0081.wav,0
HC_I1_0081,data/audios/HC_I1_0081.wav,0
HC_CALLE_0081,data/audios/HC_CALLE_0081.wav,0
HC_ACAMPADA_0081,data/audios/HC_ACAMPADA_0081.wav,0
HC_TOMAS_0081,data/audios/HC_TOMAS_0081.wav,0
HC_DIABLO_0081,data/audios/HC_DIABLO_0081.wav,0
HC_O1_0081,data/audios/HC_O1_0081.wav,0
HC_O2_0081,data/audios/HC_O2_0081.wav,0
HC_CARMEN_0081,data/audios/HC_CARMEN_0081.wav,0
HC_BARBAS_0081,data/audios/HC_BARBAS_0081.wav,0
HC_PERRO_0081,data/audios/HC_PERRO_0081.wav,0
HC_U1_0081,data/audios/HC_U1_0081.wav,0
HC_PATATA_BLANDA_0081,data/audios/HC_PATATA_BLANDA_0081.wav,0
HC_E2_0081,data/audios/HC_E2_0081.wav,0
HC_I2_0081,data/audios/HC_I2_0081.wav,0
HC_SOMBRA_0081,data/audios/HC_SOMBRA_0081.wav,0
HC_A1_0081,data/audios/HC_A1_0081.wav,0
HC_A2_0081,data/audios/HC_A2_0081.wav,0
HC_BURRO_0081,data/audios/HC_BURRO_0081.wav,0
HC_MANGA_0081,data/audios/HC_MANGA_0081.wav,0
HC_PETACA_BLANCA_0081,data/audios/HC_PETACA_BLANCA_0081.wav,0
HC_PIDIO_0081,data/audios/HC_PIDIO_0081.wav,0
HC_ABLANDADA_0081,data/audios/HC_ABLANDADA_0081.wav,0
HC_GANGA_0081,data/audios/HC_GANGA_0081.wav,0
HC_ACAMPADA_0082,data/audios/HC_ACAMPADA_0082.wav,0
HC_GANGA_0082,data/audios/HC_GANGA_0082.wav,0
HC_TOMAS_0082,data/audios/HC_TOMAS_0082.wav,0
HC_SOMBRA_0082,data/audios/HC_SOMBRA_0082.wav,0
HC_PATATA_BLANDA_0082,data/audios/HC_PATATA_BLANDA_0082.wav,0
HC_PERRO_0082,data/audios/HC_PERRO_0082.wav,0
HC_DIABLO_0082,data/audios/HC_DIABLO_0082.wav,0
HC_CARMEN_0082,data/audios/HC_CARMEN_0082.wav,0
HC_A1_0082,data/audios/HC_A1_0082.wav,0
HC_A2_0082,data/audios/HC_A2_0082.wav,0
HC_PAN_VINO_0082,data/audios/HC_PAN_VINO_0082.wav,0
HC_MANGA_0082,data/audios/HC_MANGA_0082.wav,0
HC_I1_0082,data/audios/HC_I1_0082.wav,0
HC_PETACA_BLANCA_0082,data/audios/HC_PETACA_BLANCA_0082.wav,0
HC_I2_0082,data/audios/HC_I2_0082.wav,0
HC_E2_0082,data/audios/HC_E2_0082.wav,0
HC_O2_0082,data/audios/HC_O2_0082.wav,0
HC_BURRO_0082,data/audios/HC_BURRO_0082.wav,0
HC_ABLANDADA_0082,data/audios/HC_ABLANDADA_0082.wav,0
HC_U1_0082,data/audios/HC_U1_0082.wav,0
HC_CALLE_0082,data/audios/HC_CALLE_0082.wav,0
HC_PIDIO_0082,data/audios/HC_PIDIO_0082.wav,0
HC_BARBAS_0082,data/audios/HC_BARBAS_0082.wav,0
HC_O1_0082,data/audios/HC_O1_0082.wav,0
HC_I1_0083,data/audios/HC_I1_0083.wav,0
HC_I2_0083,data/audios/HC_I2_0083.wav,0
HC_GANGA_0083,data/audios/HC_GANGA_0083.wav,0
HC_PETACA_BLANCA_0083,data/audios/HC_PETACA_BLANCA_0083.wav,0
HC_MANGA_0083,data/audios/HC_MANGA_0083.wav,0
HC_PIDIO_0083,data/audios/HC_PIDIO_0083.wav,0
HC_U1_0083,data/audios/HC_U1_0083.wav,0
HC_ACAMPADA_0083,data/audios/HC_ACAMPADA_0083.wav,0
HC_DIABLO_0083,data/audios/HC_DIABLO_0083.wav,0
HC_A2_0083,data/audios/HC_A2_0083.wav,0
HC_ABLANDADA_0083,data/audios/HC_ABLANDADA_0083.wav,0
HC_TOMAS_0083,data/audios/HC_TOMAS_0083.wav,0
HC_O1_0083,data/audios/HC_O1_0083.wav,0
HC_BURRO_0083,data/audios/HC_BURRO_0083.wav,0
HC_E2_0083,data/audios/HC_E2_0083.wav,0
HC_O2_0083,data/audios/HC_O2_0083.wav,0
HC_PERRO_0083,data/audios/HC_PERRO_0083.wav,0
HC_A1_0083,data/audios/HC_A1_0083.wav,0
HC_PATATA_BLANDA_0083,data/audios/HC_PATATA_BLANDA_0083.wav,0
HC_CARMEN_0083,data/audios/HC_CARMEN_0083.wav,0
HC_BARBAS_0083,data/audios/HC_BARBAS_0083.wav,0
HC_CALLE_0083,data/audios/HC_CALLE_0083.wav,0
HC_PAN_VINO_0083,data/audios/HC_PAN_VINO_0083.wav,0
HC_SOMBRA_0083,data/audios/HC_SOMBRA_0083.wav,0
HC_O2_0085,data/audios/HC_O2_0085.wav,0
HC_I2_0085,data/audios/HC_I2_0085.wav,0
HC_PAN_VINO_0085,data/audios/HC_PAN_VINO_0085.wav,0
HC_U1_0085,data/audios/HC_U1_0085.wav,0
HC_PIDIO_0085,data/audios/HC_PIDIO_0085.wav,0
HC_A2_0085,data/audios/HC_A2_0085.wav,0
HC_CALLE_0085,data/audios/HC_CALLE_0085.wav,0
HC_MANGA_0085,data/audios/HC_MANGA_0085.wav,0
HC_TOMAS_0085,data/audios/HC_TOMAS_0085.wav,0
HC_A1_0085,data/audios/HC_A1_0085.wav,0
HC_ACAMPADA_0085,data/audios/HC_ACAMPADA_0085.wav,0
HC_O1_0085,data/audios/HC_O1_0085.wav,0
HC_CARMEN_0085,data/audios/HC_CARMEN_0085.wav,0
HC_I1_0085,data/audios/HC_I1_0085.wav,0
HC_PETACA_BLANCA_0085,data/audios/HC_PETACA_BLANCA_0085.wav,0
HC_BURRO_0085,data/audios/HC_BURRO_0085.wav,0
HC_E2_0085,data/audios/HC_E2_0085.wav,0
HC_DIABLO_0085,data/audios/HC_DIABLO_0085.wav,0
HC_PATATA_BLANDA_0085,data/audios/HC_PATATA_BLANDA_0085.wav,0
HC_BARBAS_0085,data/audios/HC_BARBAS_0085.wav,0
HC_ABLANDADA_0085,data/audios/HC_ABLANDADA_0085.wav,0
HC_GANGA_0085,data/audios/HC_GANGA_0085.wav,0
HC_PERRO_0085,data/audios/HC_PERRO_0085.wav,0
HC_SOMBRA_0085,data/audios/HC_SOMBRA_0085.wav,0
HC_TOMAS_0086,data/audios/HC_TOMAS_0086.wav,0
HC_BARBAS_0086,data/audios/HC_BARBAS_0086.wav,0
HC_PETACA_BLANCA_0086,data/audios/HC_PETACA_BLANCA_0086.wav,0
HC_PERRO_0086,data/audios/HC_PERRO_0086.wav,0
HC_ABLANDADA_0086,data/audios/HC_ABLANDADA_0086.wav,0
HC_CARMEN_0086,data/audios/HC_CARMEN_0086.wav,0
HC_PIDIO_0086,data/audios/HC_PIDIO_0086.wav,0
HC_O1_0086,data/audios/HC_O1_0086.wav,0
HC_PATAKA_0086,data/audios/HC_PATAKA_0086.wav,0
HC_A1_0086,data/audios/HC_A1_0086.wav,0
HC_BURRO_0086,data/audios/HC_BURRO_0086.wav,0
HC_PAN_VINO_0086,data/audios/HC_PAN_VINO_0086.wav,0
HC_U1_0086,data/audios/HC_U1_0086.wav,0
HC_PATATA_BLANDA_0086,data/audios/HC_PATATA_BLANDA_0086.wav,0
HC_O2_0086,data/audios/HC_O2_0086.wav,0
HC_MANGA_0086,data/audios/HC_MANGA_0086.wav,0
HC_SOMBRA_0086,data/audios/HC_SOMBRA_0086.wav,0
HC_A2_0086,data/audios/HC_A2_0086.wav,0
HC_GANGA_0086,data/audios/HC_GANGA_0086.wav,0
HC_E2_0086,data/audios/HC_E2_0086.wav,0
HC_I2_0086,data/audios/HC_I2_0086.wav,0
HC_I1_0086,data/audios/HC_I1_0086.wav,0
HC_CALLE_0086,data/audios/HC_CALLE_0086.wav,0
HC_ACAMPADA_0086,data/audios/HC_ACAMPADA_0086.wav,0
HC_DIABLO_0086,data/audios/HC_DIABLO_0086.wav,0
HC_SOMBRA_0087,data/audios/HC_SOMBRA_0087.wav,0
HC_DIABLO_0087,data/audios/HC_DIABLO_0087.wav,0
HC_CARMEN_0087,data/audios/HC_CARMEN_0087.wav,0
HC_PERRO_0087,data/audios/HC_PERRO_0087.wav,0
HC_PIDIO_0087,data/audios/HC_PIDIO_0087.wav,0
HC_O2_0087,data/audios/HC_O2_0087.wav,0
HC_BURRO_0087,data/audios/HC_BURRO_0087.wav,0
HC_E2_0087,data/audios/HC_E2_0087.wav,0
HC_U1_0087,data/audios/HC_U1_0087.wav,0
HC_PETACA_BLANCA_0087,data/audios/HC_PETACA_BLANCA_0087.wav,0
HC_ACAMPADA_0087,data/audios/HC_ACAMPADA_0087.wav,0
HC_ABLANDADA_0087,data/audios/HC_ABLANDADA_0087.wav,0
HC_I1_0087,data/audios/HC_I1_0087.wav,0
HC_PAN_VINO_0087,data/audios/HC_PAN_VINO_0087.wav,0
HC_A2_0087,data/audios/HC_A2_0087.wav,0
HC_BARBAS_0087,data/audios/HC_BARBAS_0087.wav,0
HC_GANGA_0087,data/audios/HC_GANGA_0087.wav,0
HC_PATATA_BLANDA_0087,data/audios/HC_PATATA_BLANDA_0087.wav,0
HC_O1_0087,data/audios/HC_O1_0087.wav,0
HC_TOMAS_0087,data/audios/HC_TOMAS_0087.wav,0
HC_MANGA_0087,data/audios/HC_MANGA_0087.wav,0
HC_CALLE_0087,data/audios/HC_CALLE_0087.wav,0
HC_I2_0087,data/audios/HC_I2_0087.wav,0
HC_A1_0087,data/audios/HC_A1_0087.wav,0
HC_I2_0105,data/audios/HC_I2_0105.wav,0
HC_U2_0105,data/audios/HC_U2_0105.wav,0
HC_E2_0105,data/audios/HC_E2_0105.wav,0
HC_MANGA_0105,data/audios/HC_MANGA_0105.wav,0
HC_O1_0105,data/audios/HC_O1_0105.wav,0
HC_A2_0105,data/audios/HC_A2_0105.wav,0
HC_GANGA_0105,data/audios/HC_GANGA_0105.wav,0
HC_U1_0105,data/audios/HC_U1_0105.wav,0
HC_SOMBRA_0105,data/audios/HC_SOMBRA_0105.wav,0
HC_PATATA_BLANDA_0105,data/audios/HC_PATATA_BLANDA_0105.wav,0
HC_CARMEN_0105,data/audios/HC_CARMEN_0105.wav,0
HC_CALLE_0105,data/audios/HC_CALLE_0105.wav,0
HC_ABLANDADA_0105,data/audios/HC_ABLANDADA_0105.wav,0
HC_E1_0105,data/audios/HC_E1_0105.wav,0
HC_ACAMPADA_0105,data/audios/HC_ACAMPADA_0105.wav,0
HC_A1_0105,data/audios/HC_A1_0105.wav,0
HC_I1_0105,data/audios/HC_I1_0105.wav,0
HC_PIDIO_0105,data/audios/HC_PIDIO_0105.wav,0
HC_TOMAS_0105,data/audios/HC_TOMAS_0105.wav,0
HC_PERRO_0105,data/audios/HC_PERRO_0105.wav,0
HC_PATAKA_0105,data/audios/HC_PATAKA_0105.wav,0
HC_DIABLO_0105,data/audios/HC_DIABLO_0105.wav,0
HC_PAN_VINO_0105,data/audios/HC_PAN_VINO_0105.wav,0
HC_O3_0105,data/audios/HC_O3_0105.wav,0
HC_O2_0105,data/audios/HC_O2_0105.wav,0
HC_PETACA_BLANCA_0105,data/audios/HC_PETACA_BLANCA_0105.wav,0
HC_BARBAS_0105,data/audios/HC_BARBAS_0105.wav,0
HC_BURRO_0105,data/audios/HC_BURRO_0105.wav,0
HC_U1_0112,data/audios/HC_U1_0112.wav,0
HC_I2_0112,data/audios/HC_I2_0112.wav,0
HC_E2_0112,data/audios/HC_E2_0112.wav,0
HC_A2_0112,data/audios/HC_A2_0112.wav,0
HC_PERRO_0112,data/audios/HC_PERRO_0112.wav,0
HC_I1_0112,data/audios/HC_I1_0112.wav,0
HC_PAN_VINO_0112,data/audios/HC_PAN_VINO_0112.wav,0
HC_PIDIO_0112,data/audios/HC_PIDIO_0112.wav,0
HC_CARMEN_0112,data/audios/HC_CARMEN_0112.wav,0
HC_A1_0112,data/audios/HC_A1_0112.wav,0
HC_O2_0112,data/audios/HC_O2_0112.wav,0
HC_ABLANDADA_0112,data/audios/HC_ABLANDADA_0112.wav,0
HC_MANGA_0112,data/audios/HC_MANGA_0112.wav,0
HC_E1_0112,data/audios/HC_E1_0112.wav,0
HC_GANGA_0112,data/audios/HC_GANGA_0112.wav,0
HC_BARBAS_0112,data/audios/HC_BARBAS_0112.wav,0
HC_O1_0112,data/audios/HC_O1_0112.wav,0
HC_PETACA_BLANCA_0112,data/audios/HC_PETACA_BLANCA_0112.wav,0
HC_BURRO_0112,data/audios/HC_BURRO_0112.wav,0
HC_PATATA_BLANDA_0112,data/audios/HC_PATATA_BLANDA_0112.wav,0
HC_SOMBRA_0112,data/audios/HC_SOMBRA_0112.wav,0
HC_TOMAS_0112,data/audios/HC_TOMAS_0112.wav,0
HC_DIABLO_0112,data/audios/HC_DIABLO_0112.wav,0
HC_CALLE_0112,data/audios/HC_CALLE_0112.wav,0
HC_U2_0112,data/audios/HC_U2_0112.wav,0
HC_ACAMPADA_0112,data/audios/HC_ACAMPADA_0112.wav,0
HC_U1_0116,data/audios/HC_U1_0116.wav,0
HC_ACAMPADA_0116,data/audios/HC_ACAMPADA_0116.wav,0
HC_PIDIO_0116,data/audios/HC_PIDIO_0116.wav,0
HC_E2_0116,data/audios/HC_E2_0116.wav,0
HC_PATATA_BLANDA_0116,data/audios/HC_PATATA_BLANDA_0116.wav,0
HC_SOMBRA_0116,data/audios/HC_SOMBRA_0116.wav,0
HC_O1_0116,data/audios/HC_O1_0116.wav,0
HC_BURRO_0116,data/audios/HC_BURRO_0116.wav,0
HC_O2_0116,data/audios/HC_O2_0116.wav,0
HC_PETACA_BLANCA_0116,data/audios/HC_PETACA_BLANCA_0116.wav,0
HC_ABLANDADA_0116,data/audios/HC_ABLANDADA_0116.wav,0
HC_U2_0116,data/audios/HC_U2_0116.wav,0
HC_PAN_VINO_0116,data/audios/HC_PAN_VINO_0116.wav,0
HC_A2_0116,data/audios/HC_A2_0116.wav,0
HC_CARMEN_0116,data/audios/HC_CARMEN_0116.wav,0
HC_PERRO_0116,data/audios/HC_PERRO_0116.wav,0
HC_E1_0116,data/audios/HC_E1_0116.wav,0
HC_DIABLO_0116,data/audios/HC_DIABLO_0116.wav,0
HC_MANGA_0116,data/audios/HC_MANGA_0116.wav,0
HC_I2_0116,data/audios/HC_I2_0116.wav,0
HC_TOMAS_0116,data/audios/HC_TOMAS_0116.wav,0
HC_A1_0116,data/audios/HC_A1_0116.wav,0
HC_GANGA_0116,data/audios/HC_GANGA_0116.wav,0
HC_CALLE_0116,data/audios/HC_CALLE_0116.wav,0
HC_BARBAS_0116,data/audios/HC_BARBAS_0116.wav,0
HC_I1_0116,data/audios/HC_I1_0116.wav,0
HC_DIABLO_0118,data/audios/HC_DIABLO_0118.wav,0
HC_ABLANDADA_0118,data/audios/HC_ABLANDADA_0118.wav,0
HC_O1_0118,data/audios/HC_O1_0118.wav,0
HC_CARMEN_0118,data/audios/HC_CARMEN_0118.wav,0
HC_PETACA_BLANCA_0118,data/audios/HC_PETACA_BLANCA_0118.wav,0
HC_PERRO_0118,data/audios/HC_PERRO_0118.wav,0
HC_BURRO_0118,data/audios/HC_BURRO_0118.wav,0
HC_BARBAS_0118,data/audios/HC_BARBAS_0118.wav,0
HC_MANGA_0118,data/audios/HC_MANGA_0118.wav,0
HC_E2_0118,data/audios/HC_E2_0118.wav,0
HC_GANGA_0118,data/audios/HC_GANGA_0118.wav,0
HC_A2_0118,data/audios/HC_A2_0118.wav,0
HC_PAN_VINO_0118,data/audios/HC_PAN_VINO_0118.wav,0
HC_TOMAS_0118,data/audios/HC_TOMAS_0118.wav,0
HC_O2_0118,data/audios/HC_O2_0118.wav,0
HC_U2_0118,data/audios/HC_U2_0118.wav,0
HC_SOMBRA_0118,data/audios/HC_SOMBRA_0118.wav,0
HC_ACAMPADA_0118,data/audios/HC_ACAMPADA_0118.wav,0
HC_I2_0118,data/audios/HC_I2_0118.wav,0
HC_I1_0118,data/audios/HC_I1_0118.wav,0
HC_U1_0118,data/audios/HC_U1_0118.wav,0
HC_A1_0118,data/audios/HC_A1_0118.wav,0
HC_E1_0118,data/audios/HC_E1_0118.wav,0
HC_PIDIO_0118,data/audios/HC_PIDIO_0118.wav,0
HC_CALLE_0118,data/audios/HC_CALLE_0118.wav,0
HC_PATATA_BLANDA_0118,data/audios/HC_PATATA_BLANDA_0118.wav,0
HC_O1_0120,data/audios/HC_O1_0120.wav,0
HC_GANGA_0120,data/audios/HC_GANGA_0120.wav,0
HC_PATATA_BLANDA_0120,data/audios/HC_PATATA_BLANDA_0120.wav,0
HC_CALLE_0120,data/audios/HC_CALLE_0120.wav,0
HC_E2_0120,data/audios/HC_E2_0120.wav,0
HC_E1_0120,data/audios/HC_E1_0120.wav,0
HC_U2_0120,data/audios/HC_U2_0120.wav,0
HC_O2_0120,data/audios/HC_O2_0120.wav,0
HC_CARMEN_0120,data/audios/HC_CARMEN_0120.wav,0
HC_U1_0120,data/audios/HC_U1_0120.wav,0
HC_TOMAS_0120,data/audios/HC_TOMAS_0120.wav,0
HC_A1_0120,data/audios/HC_A1_0120.wav,0
HC_I2_0120,data/audios/HC_I2_0120.wav,0
HC_MANGA_0120,data/audios/HC_MANGA_0120.wav,0
HC_A2_0120,data/audios/HC_A2_0120.wav,0
HC_PIDIO_0120,data/audios/HC_PIDIO_0120.wav,0
HC_PERRO_0120,data/audios/HC_PERRO_0120.wav,0
HC_BARBAS_0120,data/audios/HC_BARBAS_0120.wav,0
HC_SOMBRA_0120,data/audios/HC_SOMBRA_0120.wav,0
HC_BURRO_0120,data/audios/HC_BURRO_0120.wav,0
HC_PAN_VINO_0120,data/audios/HC_PAN_VINO_0120.wav,0
HC_ACAMPADA_0120,data/audios/HC_ACAMPADA_0120.wav,0
HC_I1_0120,data/audios/HC_I1_0120.wav,0
HC_PETACA_BLANCA_0120,data/audios/HC_PETACA_BLANCA_0120.wav,0
HC_DIABLO_0120,data/audios/HC_DIABLO_0120.wav,0
HC_E1_0121,data/audios/HC_E1_0121.wav,0
HC_U2_0121,data/audios/HC_U2_0121.wav,0
HC_A2_0121,data/audios/HC_A2_0121.wav,0
HC_PAN_VINO_0121,data/audios/HC_PAN_VINO_0121.wav,0
HC_O2_0121,data/audios/HC_O2_0121.wav,0
HC_I1_0121,data/audios/HC_I1_0121.wav,0
